subjID,exptPart,trialNumber,roleCurrent,marblesSampled,probabilityRed,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime,lie,player.bullshitter,player.bullshitDetector
sona-29968,trial,20,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,125,15,2952.0257462461,4562,How many red marbles did you actually draw?,-1,-1,-1,False,22545,FALSE,human,computer
sona-29968,trial,21,bullshitDetector,10,0.8,5,9,9,False,-1,False,1,9,126,24,5156.1431309993995,2339,How many red marbles did you actually draw?,-1,-1,-1,False,9214,TRUE,computer,human
sona-29968,trial,22,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,134,21,2235.3978181916,3604,How many red marbles did you actually draw?,-1,-1,-1,False,9890,FALSE,human,computer
sona-29968,trial,23,bullshitDetector,10,0.8,9,9,7,False,-1,False,1,9,135,30,5633.5222741246,2275,How many red marbles did you actually draw?,-1,-1,-1,False,9669,FALSE,computer,human
sona-29968,trial,24,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,145,25,2242.0042040551,3379,How many red marbles did you actually draw?,-1,-1,-1,False,10267,FALSE,human,computer
sona-29968,trial,25,bullshitDetector,10,0.8,8,3,-1,True,1.4672065024,False,7,3,152,28,6259.5324910007,3105,How many red marbles did you actually draw?,-1,-1,-1,False,17947,TRUE,computer,human
sona-29968,trial,26,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,161,24,2156.8353164247,3164,How many red marbles did you actually draw?,-1,-1,-1,False,10027,FALSE,human,computer
sona-29968,trial,27,bullshitDetector,10,0.8,7,9,9,False,-1,False,1,9,162,33,5456.3510689094,3566,How many red marbles did your opponent report drawing?,9,9,4097,False,14866,TRUE,computer,human
sona-29968,trial,28,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,169,31,2371.7416628441,4072,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11300,FALSE,human,computer
sona-29968,trial,29,bullshitDetector,10,0.8,9,9,8,False,-1,False,1,9,170,40,6822.7846558318,1886,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10298,FALSE,computer,human
sona-29968,trial,30,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,178,37,2954.9037945659,2922,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19338,FALSE,human,computer
sona-29968,trial,31,bullshitDetector,10,0.8,7,8,-1,False,1.091396864,False,2,8,180,45,6070.92761194,3874,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11316,TRUE,computer,human
sona-29968,trial,32,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,187,43,3006.8981729005,4401,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19448,FALSE,human,computer
sona-29968,trial,33,bullshitDetector,10,0.8,10,10,8,False,-1,True,-5,10,182,53,6309.1048758215,1929,How many red marbles did your opponent report drawing?,10,10,4032,False,13517,FALSE,computer,human
sona-29968,trial,34,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,191,49,2213.6805710954,2800,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9542,FALSE,human,computer
sona-29968,trial,35,bullshitDetector,10,0.8,7,7,-1,False,1.35983232,False,3,7,194,56,6284.0470527609,1899,How many red marbles did your opponent report drawing?,-1,-1,-1,True,18849,FALSE,computer,human
sona-29968,trial,36,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,202,53,2237.4221553632,3758,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13016,FALSE,human,computer
sona-29968,trial,37,bullshitDetector,10,0.8,7,4,-1,False,1.091396864,False,6,4,208,57,5309.9724418687,2128,How many red marbles did your opponent report drawing?,-1,-1,-1,True,8688,TRUE,computer,human
sona-29968,trial,38,bullshitter,10,0.8,6,6,-1,False,0.588080384,True,6,-1,214,56,2194.7870047777,5030,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13329,FALSE,human,computer
sona-29968,trial,39,bullshitDetector,10,0.8,8,8,8,False,-1,False,2,8,216,64,5718.9604826841,2480,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9730,FALSE,computer,human
sona-29968,trial,40,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,224,61,2089.3198107165,3478,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18148,FALSE,human,computer
sona-29968,trial,41,bullshitDetector,10,0.8,7,7,7,False,-1,False,3,7,227,68,6511.7159916693,3025,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10926,FALSE,computer,human
sona-29968,trial,42,bullshitter,10,0.8,5,6,-1,False,0.588080384,True,-5,5,222,73,2425.5732709253,5498,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11864,TRUE,human,computer
sona-29968,trial,43,bullshitDetector,10,0.8,7,10,-1,False,0.588080384,True,5,-5,227,68,5872.6011129032,1377,How many red marbles did your opponent report drawing?,-1,-1,-1,True,8380,TRUE,computer,human
sona-29968,trial,44,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,234,66,2109.1539428458,6933,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13225,FALSE,human,computer
sona-29968,trial,45,bullshitDetector,10,0.8,7,9,9,False,-1,False,1,9,235,75,5161.5145690679,1576,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19321,TRUE,computer,human
sona-29968,trial,46,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,244,71,2463.2745716641,2908,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10319,FALSE,human,computer
sona-29968,trial,47,bullshitDetector,10,0.8,7,7,7,False,-1,False,3,7,247,78,5646.7108103478,1361,How many red marbles did your opponent report drawing?,7,7,3220,False,11551,FALSE,computer,human
sona-29968,trial,48,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,254,76,2268.8368559637,3556,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11567,FALSE,human,computer
sona-29968,trial,49,bullshitDetector,10,0.8,8,5,-1,True,0.789406976,False,5,5,259,81,5564.4024367466,1907,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8651,TRUE,computer,human
sona-29968,trial,50,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,269,76,2701.7861558387,3062,How many red marbles did your opponent report drawing?,-1,-1,-1,True,21381,FALSE,human,computer
sona-29968,trial,51,bullshitDetector,10,0.8,6,6,6,False,-1,False,4,6,273,82,6005.84552902,1494,How many red marbles did your opponent report drawing?,6,6,4097,False,13310,FALSE,computer,human
sona-29968,trial,52,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,283,77,2706.0539429893,3145,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10022,FALSE,human,computer
sona-29968,trial,53,bullshitDetector,10,0.8,8,10,10,False,-1,True,5,-5,288,72,5344.6352054225,4628,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11077,TRUE,computer,human
sona-29968,trial,54,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,297,68,2264.5026771256,3024,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9801,FALSE,human,computer
sona-29968,trial,55,bullshitDetector,10,0.8,8,8,6,False,-1,False,2,8,299,76,6115.9275041869,1653,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15029,FALSE,computer,human
sona-29968,trial,56,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,307,73,2858.3887074128,3412,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11128,FALSE,human,computer
sona-29968,trial,57,bullshitDetector,10,0.8,5,1,-1,True,1.091396864,False,9,1,316,74,5358.2827834498,1741,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8466,TRUE,computer,human
sona-29968,trial,58,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,326,69,3054.4885221744,2761,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10383,FALSE,human,computer
sona-29968,trial,59,bullshitDetector,10,0.8,8,8,-1,True,1.4672065024,False,2,8,328,77,7323.9404818207,1243,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9844,FALSE,computer,human
sona-29968,trial,60,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,337,73,2375.3747513214,2517,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18801,FALSE,human,computer
sona-29968,trial,61,bullshitDetector,10,0.8,10,0,-1,False,1.35983232,False,10,0,347,73,6712.3679306448,1722,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9529,TRUE,computer,human
sona-29968,trial,62,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,356,69,2342.3994669353,3014,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9359,FALSE,human,computer
sona-29968,trial,63,bullshitDetector,10,0.8,8,8,7,False,-1,False,2,8,358,77,7327.0779553085,1471,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10332,FALSE,computer,human
sona-29968,trial,64,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,366,74,2280.0681503828,3468,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9563,FALSE,human,computer
sona-29968,trial,65,bullshitDetector,10,0.8,9,9,7,False,-1,False,1,9,367,83,5795.5654599016,1761,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17942,FALSE,computer,human
sona-29968,trial,66,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,375,80,3179.7306336814,3990,How many red marbles did you actually draw?,8,8,3755,False,16909,FALSE,human,computer
sona-29968,trial,67,bullshitDetector,10,0.8,9,9,8,False,-1,False,1,9,376,89,6562.1426885991,1992,How many red marbles did you actually draw?,-1,-1,-1,False,9725,FALSE,computer,human
sona-29968,trial,68,bullshitter,10,0.8,1,1,-1,False,0.4672107008,False,1,9,377,98,2629.3550976826,3110,How many red marbles did you actually draw?,-1,-1,-1,True,9765,FALSE,human,computer
sona-29968,trial,69,bullshitDetector,10,0.8,7,8,8,False,-1,False,2,8,379,106,5293.0818602294,1520,How many red marbles did you actually draw?,-1,-1,-1,False,9541,TRUE,computer,human
sona-29968,trial,70,bullshitter,10,0.8,7,7,-1,False,0.789406976,False,7,3,386,109,2695.1715434422,2740,How many red marbles did you actually draw?,-1,-1,-1,False,26626,FALSE,human,computer
sona-29968,trial,71,bullshitDetector,10,0.8,9,10,10,False,-1,True,5,-5,391,104,5358.0466089458,1593,How many red marbles did you actually draw?,-1,-1,-1,False,8260,TRUE,computer,human
sona-29968,trial,72,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,398,102,2268.6045321307,3033,How many red marbles did you actually draw?,-1,-1,-1,False,10831,FALSE,human,computer
sona-29968,trial,73,bullshitDetector,10,0.8,10,5,-1,False,0.789406976,False,5,5,403,107,7050.644345388,1575,How many red marbles did you actually draw?,-1,-1,-1,True,9853,TRUE,computer,human
sona-29968,trial,74,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,411,104,2774.2969932196,3062,How many red marbles did you actually draw?,-1,-1,-1,False,10290,FALSE,human,computer
sona-29968,trial,75,bullshitDetector,10,0.8,8,5,-1,True,1.091396864,False,5,5,416,109,5778.4218640774,1519,How many red marbles did you actually draw?,-1,-1,-1,False,15390,TRUE,computer,human
sona-29968,trial,76,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,425,105,2314.8248986195,3005,How many red marbles did you actually draw?,-1,-1,-1,False,9962,FALSE,human,computer
sona-29968,trial,77,bullshitDetector,10,0.8,10,10,8,False,-1,True,-5,10,420,115,7146.6984704324,1470,How many red marbles did you actually draw?,-1,-1,-1,False,10392,FALSE,computer,human
sona-29968,trial,78,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,428,112,2891.4778718512,6250,How many red marbles did you actually draw?,8,8,3283,False,18599,FALSE,human,computer
sona-29968,trial,79,bullshitDetector,10,0.8,9,9,7,False,-1,False,1,9,429,121,6478.6110034299,1724,How many red marbles did you actually draw?,-1,-1,-1,False,9607,FALSE,computer,human
sona-29968,trial,80,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,438,117,2242.5777134975,2634,How many red marbles did you actually draw?,-1,-1,-1,False,14513,FALSE,human,computer
sona-29968,trial,81,bullshitDetector,10,0.8,6,7,7,False,-1,False,3,7,441,124,5214.9780018572,1469,How many red marbles did you actually draw?,-1,-1,-1,False,8084,TRUE,computer,human
sona-29968,trial,82,bullshitter,10,0.8,5,5,-1,False,0.5,True,5,0,446,124,2673.2802784344,3585,How many red marbles did you actually draw?,-1,-1,-1,True,9993,FALSE,human,computer
sona-29968,trial,83,bullshitDetector,10,0.8,6,9,9,False,-1,False,1,9,447,133,7391.2244816824,1753,How many red marbles did you actually draw?,-1,-1,-1,False,10438,TRUE,computer,human
sona-29968,trial,84,bullshitter,10,0.8,3,3,-1,False,0.4680708608,True,3,2,450,135,3245.0768623125,3122,How many red marbles did you actually draw?,-1,-1,-1,True,11186,FALSE,human,computer
sona-29968,trial,85,bullshitDetector,10,0.8,9,2,-1,False,0.4680708608,False,8,2,458,137,6331.894163113,1492,How many red marbles did you actually draw?,-1,-1,-1,True,16791,TRUE,computer,human
sona-29968,trial,86,bullshitter,10,0.8,2,2,-1,False,0.4672844288,True,2,3,460,140,3101.1348521624,3122,How many red marbles did you actually draw?,-1,-1,-1,True,10349,FALSE,human,computer
sona-29968,trial,87,bullshitDetector,10,0.8,9,9,7,False,-1,False,1,9,461,149,6599.6065336141,1333,How many red marbles did you actually draw?,-1,-1,-1,False,9195,FALSE,computer,human
sona-29968,trial,88,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,471,144,2793.4739660132,2959,How many red marbles did you actually draw?,10,10,4074,False,15214,FALSE,human,computer
sona-29968,trial,89,bullshitDetector,10,0.8,8,9,9,False,-1,False,1,9,472,153,5294.7923197937,1298,How many red marbles did you actually draw?,-1,-1,-1,False,8244,TRUE,computer,human
sona-29968,trial,90,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,479,151,2143.1816832695,3094,How many red marbles did you actually draw?,-1,-1,-1,False,17516,FALSE,human,computer
sona-29968,trial,91,bullshitDetector,10,0.8,8,10,10,False,-1,True,5,-5,484,146,6173.5638463658,1516,How many red marbles did you actually draw?,-1,-1,-1,False,9184,TRUE,computer,human
sona-29968,trial,92,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,491,144,2952.5679985387,4065,How many red marbles did you actually draw?,-1,-1,-1,False,12522,FALSE,human,computer
sona-29968,trial,93,bullshitDetector,10,0.8,8,9,9,False,-1,False,1,9,492,153,7039.2331245311,1238,How many red marbles did you actually draw?,-1,-1,-1,False,9829,TRUE,computer,human
sona-29968,trial,94,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,500,150,2225.2344969975,3028,How many red marbles did you actually draw?,8,8,2752,False,12146,FALSE,human,computer
sona-29968,trial,95,bullshitDetector,10,0.8,8,8,7,False,-1,False,2,8,502,158,6616.5815491621,3103,How many red marbles did you actually draw?,-1,-1,-1,False,18407,FALSE,computer,human
sona-29968,trial,96,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,510,155,2237.4699584607,2867,How many red marbles did you actually draw?,-1,-1,-1,False,10414,FALSE,human,computer
sona-29968,trial,97,bullshitDetector,10,0.8,7,8,8,False,-1,False,2,8,512,163,5201.2129587157,1503,How many red marbles did you actually draw?,-1,-1,-1,False,8016,TRUE,computer,human
sona-29968,trial,98,bullshitter,10,0.8,0,0,-1,False,0.4672066048,False,0,10,512,173,2173.7947986413,2653,How many red marbles did you actually draw?,-1,-1,-1,True,8781,FALSE,human,computer
sona-29968,trial,99,bullshitDetector,10,0.8,8,6,-1,False,0.4672066048,False,4,6,516,179,5446.1633208381,1127,How many red marbles did you actually draw?,-1,-1,-1,True,7928,TRUE,computer,human
sona-29968,trial,100,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,526,174,2875.6452843282,2740,How many red marbles did you actually draw?,-1,-1,-1,False,15335,FALSE,human,computer
sona-16513,trial,1,bullshitDetector,10,0.2,4,4,2,False,-1,False,6,4,6,4,7011.7537687146,10529,How many red marbles did you actually draw?,-1,-1,-1,False,19947,FALSE,computer,human
sona-16513,trial,2,bullshitter,10,0.2,6,6,-1,False,0.505505024,False,6,4,12,8,2157.5726911254,6287,How many red marbles did you actually draw?,6,6,3462,False,16152,FALSE,human,computer
sona-16513,trial,3,bullshitDetector,10,0.2,4,4,1,False,-1,False,6,4,18,12,6252.4896258311,3138,How many red marbles did you actually draw?,-1,-1,-1,False,11512,FALSE,computer,human
sona-16513,trial,4,bullshitter,10,0.2,2,4,-1,False,0.4735758848,False,4,6,22,18,2980.1086313042,5242,How many red marbles did you actually draw?,-1,-1,-1,False,12726,TRUE,human,computer
sona-16513,trial,5,bullshitDetector,10,0.2,1,3,3,False,-1,False,7,3,29,21,6548.4499710641,5790,How many red marbles did you actually draw?,-1,-1,-1,False,18977,TRUE,computer,human
sona-16513,trial,6,bullshitter,10,0.2,3,3,-1,False,0.3854955008,False,3,7,32,28,3195.7936421355,3936,How many red marbles did you actually draw?,-1,-1,-1,False,11733,FALSE,human,computer
sona-16513,trial,7,bullshitDetector,10,0.2,1,3,-1,True,0.3854955008,False,7,3,39,31,5205.4820361717,1879,How many red marbles did you actually draw?,-1,-1,-1,False,8503,TRUE,computer,human
sona-16513,trial,8,bullshitter,10,0.2,3,4,-1,False,0.4735758848,True,-5,5,34,36,3130.774681551,2775,How many red marbles did you actually draw?,-1,-1,-1,False,10316,TRUE,human,computer
sona-16513,trial,9,bullshitDetector,10,0.2,0,1,1,False,-1,False,9,1,43,37,7385.7636909977,7307,How many red marbles did you actually draw?,-1,-1,-1,False,16479,TRUE,computer,human
sona-16513,trial,10,bullshitter,10,0.2,0,3,-1,False,0.3854955008,True,-5,5,38,42,2249.097921297,6135,How many red marbles did you actually draw?,-1,-1,-1,True,12741,TRUE,human,computer
sona-16513,trial,11,bullshitDetector,10,0.2,1,5,-1,False,0.3854955008,True,5,-5,43,37,6055.3950074734,2179,How many red marbles did you actually draw?,-1,-1,-1,True,11229,TRUE,computer,human
sona-16513,trial,12,bullshitter,10,0.2,0,4,-1,False,0.4735758848,True,-5,5,38,42,2418.9219810679,4169,How many red marbles did you actually draw?,-1,-1,-1,False,10963,TRUE,human,computer
sona-16513,trial,13,bullshitDetector,10,0.2,4,4,2,False,-1,True,1,4,39,46,5848.5374328184,2784,How many red marbles did you actually draw?,-1,-1,-1,False,10185,FALSE,computer,human
sona-16513,trial,14,bullshitter,10,0.2,2,4,-1,False,0.4735758848,False,4,6,43,52,2309.1446500164,2599,How many red marbles did you actually draw?,-1,-1,-1,False,9836,TRUE,human,computer
sona-16513,trial,15,bullshitDetector,10,0.2,2,2,1,False,-1,False,8,2,51,54,6738.9688693952,2217,How many red marbles did your opponent report drawing?,2,2,4927,False,16675,FALSE,computer,human
sona-16513,trial,16,bullshitter,10,0.2,7,7,-1,False,0.506291456,True,7,-2,58,52,3128.9756433025,4522,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13285,FALSE,human,computer
sona-16513,trial,17,bullshitDetector,10,0.2,2,2,2,False,-1,False,8,2,66,54,7019.3056486231,2421,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11537,FALSE,computer,human
sona-16513,trial,18,bullshitter,10,0.2,3,3,-1,False,0.3854955008,False,3,7,69,61,2150.9815771855,2815,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9597,FALSE,human,computer
sona-16513,trial,19,bullshitDetector,10,0.2,0,7,-1,True,0.3854955008,True,5,-5,74,56,6062.4806391101,2311,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10178,TRUE,computer,human
sona-16513,trial,20,bullshitter,10,0.2,2,3,-1,False,0.3854955008,True,-5,5,69,61,2164.4221387192,2718,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10755,TRUE,human,computer
sona-16513,trial,21,bullshitDetector,10,0.2,2,4,4,False,-1,True,5,-5,74,56,7317.9678267419,1954,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10843,TRUE,computer,human
sona-16513,trial,22,bullshitter,10,0.2,5,5,-1,False,0.5,False,5,5,79,61,2722.084975326,2963,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13247,FALSE,human,computer
sona-16513,trial,23,bullshitDetector,10,0.2,1,6,-1,False,0.5,True,5,-5,84,56,5779.5246919684,1494,How many red marbles did your opponent report drawing?,-1,-1,-1,True,8865,TRUE,computer,human
sona-16513,trial,24,bullshitter,10,0.2,1,6,-1,False,0.505505024,True,-5,5,79,61,2131.6027899838,4232,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10468,TRUE,human,computer
sona-16513,trial,25,bullshitDetector,10,0.2,2,3,-1,False,0.505505024,False,7,3,86,64,5684.1241464307,1483,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9874,TRUE,computer,human
sona-16513,trial,26,bullshitter,10,0.2,4,4,-1,False,0.4735758848,True,4,1,90,65,2354.2084965451,2173,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10460,FALSE,human,computer
sona-16513,trial,27,bullshitDetector,10,0.2,1,5,5,False,-1,True,5,-5,95,60,5487.408129625,1148,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8233,TRUE,computer,human
sona-16513,trial,28,bullshitter,10,0.2,4,4,-1,False,0.4735758848,True,4,1,99,61,3216.4787352834,2717,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10982,FALSE,human,computer
sona-16513,trial,29,bullshitDetector,10,0.2,4,4,1,False,-1,True,1,4,100,65,5498.1212419771,2351,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9436,FALSE,computer,human
sona-16513,trial,30,bullshitter,10,0.2,3,3,-1,False,0.3854955008,True,3,2,103,67,3006.0362249796,3503,How many red marbles did you actually draw?,3,3,3088,False,13746,FALSE,human,computer
sona-16513,trial,31,bullshitDetector,10,0.2,1,2,2,False,-1,False,8,2,111,69,6421.9577352169,3069,How many red marbles did you actually draw?,-1,-1,-1,False,11058,TRUE,computer,human
sona-16513,trial,32,bullshitter,10,0.2,10,10,-1,False,0.5063693824,True,10,-5,121,64,2471.9859908015,4164,How many red marbles did you actually draw?,-1,-1,-1,True,11897,FALSE,human,computer
sona-16513,trial,33,bullshitDetector,10,0.2,3,3,1,False,-1,False,7,3,128,67,7496.6983437595,1656,How many red marbles did you actually draw?,-1,-1,-1,False,10736,FALSE,computer,human
sona-16513,trial,34,bullshitter,10,0.2,2,3,-1,False,0.3854955008,False,3,7,131,74,2316.5596364993,2607,How many red marbles did you actually draw?,-1,-1,-1,True,8708,TRUE,human,computer
sona-16513,trial,35,bullshitDetector,10,0.2,3,0,-1,True,0.3854955008,False,10,0,141,74,7039.9421778001,4439,How many red marbles did you actually draw?,-1,-1,-1,False,13790,TRUE,computer,human
sona-16513,trial,36,bullshitter,10,0.2,2,3,-1,False,0.3854955008,False,3,7,144,81,2268.6182523907,2815,How many red marbles did you actually draw?,-1,-1,-1,False,12685,TRUE,human,computer
sona-16513,trial,37,bullshitDetector,10,0.2,2,2,-1,False,0.3854955008,False,8,2,152,83,6327.9471191896,2036,How many red marbles did you actually draw?,-1,-1,-1,True,9994,FALSE,computer,human
sona-16513,trial,38,bullshitter,10,0.2,0,2,-1,False,0.1841689088,False,2,8,154,91,2600.173327886,3561,How many red marbles did you actually draw?,0,0,3352,False,14006,TRUE,human,computer
sona-16513,trial,39,bullshitDetector,10,0.2,3,9,-1,False,0.1841689088,True,5,-5,159,86,5188.37774161,22764,How many red marbles did you actually draw?,-1,-1,-1,True,29679,TRUE,computer,human
sona-16513,trial,40,bullshitter,10,0.2,1,4,-1,False,0.4735758848,False,4,6,163,92,2858.0344648278,3761,How many red marbles did you actually draw?,-1,-1,-1,True,11660,TRUE,human,computer
sona-16513,trial,41,bullshitDetector,10,0.2,0,3,3,False,-1,False,7,3,170,95,7315.3174163258,2632,How many red marbles did you actually draw?,-1,-1,-1,False,11473,TRUE,computer,human
sona-16513,trial,42,bullshitter,10,0.2,0,3,-1,False,0.3854955008,False,3,7,173,102,2212.3076313181,2503,How many red marbles did you actually draw?,-1,-1,-1,False,9246,TRUE,human,computer
sona-16513,trial,43,bullshitDetector,10,0.2,1,1,1,False,-1,False,9,1,182,103,7063.455922377,4223,How many red marbles did you actually draw?,-1,-1,-1,False,12966,FALSE,computer,human
sona-16513,trial,44,bullshitter,10,0.2,2,3,-1,False,0.3854955008,False,3,7,185,110,2402.7130921164,5142,How many red marbles did you actually draw?,-1,-1,-1,False,11804,TRUE,human,computer
sona-16513,trial,45,bullshitDetector,10,0.2,1,7,-1,False,0.3854955008,True,5,-5,190,105,5327.9265314802,1832,How many red marbles did you actually draw?,-1,-1,-1,True,14248,TRUE,computer,human
sona-16513,trial,46,bullshitter,10,0.2,5,5,-1,False,0.5,True,5,0,195,105,2092.7195949455,3199,How many red marbles did you actually draw?,-1,-1,-1,False,9719,FALSE,human,computer
sona-16513,trial,47,bullshitDetector,10,0.2,2,3,3,False,-1,False,7,3,202,108,6928.164286575,2508,How many red marbles did your opponent report drawing?,3,3,3693,False,14638,TRUE,computer,human
sona-16513,trial,48,bullshitter,10,0.2,1,6,-1,False,0.505505024,True,-5,5,197,113,2102.6537640635,4595,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11319,TRUE,human,computer
sona-16513,trial,49,bullshitDetector,10,0.2,7,2,-1,True,0.505505024,False,8,2,205,115,7371.7959532322,1846,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10578,TRUE,computer,human
sona-16513,trial,50,bullshitter,10,0.2,2,3,-1,False,0.3854955008,False,3,7,208,122,2177.7661758565,2263,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11222,TRUE,human,computer
sona-16513,trial,51,bullshitDetector,10,0.2,2,10,-1,False,0.3854955008,True,5,-5,213,117,6442.193572714,2519,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10403,TRUE,computer,human
sona-16513,trial,52,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,215,125,2409.2051376866,2150,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8515,FALSE,human,computer
sona-16513,trial,53,bullshitDetector,10,0.2,3,0,-1,True,0.1841689088,False,10,0,225,125,6129.7864454042,2136,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9797,TRUE,computer,human
sona-16513,trial,54,bullshitter,10,0.2,8,8,-1,False,0.506365184,False,8,2,233,127,2154.4937506238,3159,How many red marbles did your opponent report drawing?,-1,-1,-1,True,8996,FALSE,human,computer
sona-16513,trial,55,bullshitDetector,10,0.2,3,3,2,False,-1,False,7,3,240,130,5304.482886267,1071,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9005,FALSE,computer,human
sona-16513,trial,56,bullshitter,10,0.2,1,3,-1,False,0.3854955008,False,3,7,243,137,2617.1037785037,2101,How many red marbles did you actually draw?,1,1,2638,False,11800,TRUE,human,computer
sona-16513,trial,57,bullshitDetector,10,0.2,2,2,0,False,-1,False,8,2,251,139,6607.8654351599,2448,How many red marbles did you actually draw?,-1,-1,-1,False,10475,FALSE,computer,human
sona-16513,trial,58,bullshitter,10,0.2,1,3,-1,False,0.3854955008,False,3,7,254,146,2399.3938706157,1902,How many red marbles did you actually draw?,-1,-1,-1,False,8691,TRUE,human,computer
sona-16513,trial,59,bullshitDetector,10,0.2,1,1,1,False,-1,False,9,1,263,147,7192.2724588732,1404,How many red marbles did you actually draw?,-1,-1,-1,False,10251,FALSE,computer,human
